timestamp,sensor_id,value
2026-08-07 23:01:41,front-door,CLOSE
2026-08-07 23:01:44,living-temp,20.7
2026-08-07 23:01:47,fridge-door,OPEN
2026-08-07 23:01:50,bed-mat,OCCUPIED
2026-08-07 23:01:53,living-temp,21.0
2026-08-07 23:01:56,living-motion,ON
2026-08-07 23:01:59,kitchen-motion,ON
2026-08-07 23:02:02,living-temp,20.2
2026-08-07 23:02:05,front-door,OPEN
2026-08-07 23:02:08,living-motion,ON
2026-08-07 23:02:11,bedroom-motion,ON
2026-08-07 23:02:14,kitchen-motion,ON
2026-08-07 23:02:17,fridge-door,OPEN
2026-08-07 23:02:20,living-motion,ON
2026-08-07 23:02:23,bed-mat,OCCUPIED
2026-08-07 23:02:26,bedroom-motion,ON
2026-08-07 23:02:29,bedroom-motion,ON
2026-08-07 23:02:32,bathroom-motion,ON
2026-08-07 23:02:35,bed-mat,OCCUPIED
2026-08-07 23:02:38,living-motion,ON
2026-08-07 23:02:41,living-temp,21.0
2026-08-07 23:02:44,bed-mat,OCCUPIED
2026-08-07 23:02:47,bed-mat,EMPTY
2026-08-07 23:02:50,bed-mat,OCCUPIED
2026-08-07 23:02:53,fridge-door,OPEN
2026-08-07 23:02:56,kitchen-motion,ON
2026-08-07 23:02:59,bathroom-motion,ON
2026-08-07 23:03:02,kitchen-motion,ON
2026-08-07 23:03:05,kitchen-motion,ON
2026-08-07 23:03:08,living-motion,ON
2026-08-07 23:03:11,front-door,CLOSE
2026-08-07 23:03:14,kitchen-motion,ON
2026-08-07 23:03:17,living-motion,ON
2026-08-07 23:03:20,bedroom-motion,ON
2026-08-07 23:03:23,fridge-door,CLOSE
2026-08-07 23:03:26,bed-mat,EMPTY
2026-08-07 23:03:29,kitchen-motion,ON
2026-08-07 23:03:32,living-motion,ON
2026-08-07 23:03:35,living-temp,20.5
2026-08-07 23:03:38,front-door,CLOSE
2026-08-07 23:03:41,fridge-door,CLOSE
2026-08-07 23:03:44,living-temp,21.3
2026-08-07 23:03:47,front-door,OPEN
2026-08-07 23:03:50,front-door,OPEN
2026-08-07 23:03:53,bedroom-motion,ON
2026-08-07 23:03:56,living-motion,ON
2026-08-07 23:03:59,living-temp,20.5
2026-08-07 23:04:02,front-door,CLOSE
2026-08-07 23:04:05,bed-mat,EMPTY
2026-08-07 23:04:08,front-door,CLOSE
2026-08-07 23:04:11,living-motion,ON
2026-08-07 23:04:14,living-motion,ON
2026-08-07 23:04:17,living-temp,21.0
2026-08-07 23:04:20,fridge-door,OPEN
2026-08-07 23:04:23,living-motion,ON
2026-08-07 23:04:26,living-motion,ON
2026-08-07 23:04:29,bathroom-motion,ON
2026-08-07 23:04:32,bathroom-motion,ON
2026-08-07 23:04:35,bedroom-motion,ON
2026-08-07 23:04:38,bed-mat,OCCUPIED
2026-08-07 23:04:41,living-motion,ON
2026-08-07 23:04:44,bathroom-motion,ON
2026-08-07 23:04:47,bedroom-motion,ON
2026-08-07 23:04:50,bed-mat,OCCUPIED
2026-08-07 23:04:53,kitchen-motion,ON
2026-08-07 23:20:59,fridge-door,OPEN
2026-08-07 23:34:50,bedroom-motion,ON
2026-08-07 23:34:53,living-motion,ON
2026-08-07 23:34:56,fridge-door,CLOSE
2026-08-07 23:34:59,bed-mat,OCCUPIED
2026-08-07 23:35:02,bathroom-motion,ON
2026-08-07 23:35:05,bathroom-motion,ON
2026-08-07 23:35:08,bathroom-motion,ON
2026-08-07 23:35:11,bedroom-motion,ON
2026-08-07 23:35:14,kitchen-motion,ON
2026-08-07 23:35:17,front-door,OPEN
2026-08-07 23:35:20,fridge-door,CLOSE
2026-08-07 23:35:23,bed-mat,EMPTY
2026-08-07 23:35:26,bathroom-motion,ON
2026-08-07 23:35:29,living-motion,ON
2026-08-07 23:35:32,fridge-door,OPEN
2026-08-07 23:35:35,living-temp,18.9
2026-08-07 23:35:38,living-temp,19.6
2026-08-07 23:35:41,bathroom-motion,ON
2026-08-07 23:35:44,bathroom-motion,ON
2026-08-07 23:35:47,bathroom-motion,ON
2026-08-07 23:35:50,fridge-door,CLOSE
2026-08-07 23:35:53,bathroom-motion,ON
2026-08-07 23:35:56,front-door,CLOSE
2026-08-07 23:35:59,bedroom-motion,ON
2026-08-07 23:36:02,kitchen-motion,ON
2026-08-07 23:36:05,front-door,OPEN
2026-08-07 23:36:08,bathroom-motion,ON
2026-08-07 23:36:11,front-door,CLOSE
2026-08-07 23:36:14,fridge-door,CLOSE
2026-08-07 23:36:17,living-temp,21.1
2026-08-07 23:36:20,front-door,CLOSE
2026-08-07 23:36:23,bedroom-motion,ON
2026-08-07 23:36:26,bed-mat,EMPTY
2026-08-07 23:36:29,living-motion,ON
2026-08-07 23:36:32,bathroom-motion,ON
2026-08-07 23:36:35,kitchen-motion,ON
2026-08-07 23:36:38,living-motion,ON
2026-08-07 23:36:41,bedroom-motion,ON
2026-08-07 23:36:44,kitchen-motion,ON
2026-08-07 23:36:47,living-temp,21.2
2026-08-07 23:39:15,bathroom-motion,ON
2026-08-07 23:39:18,living-motion,ON
2026-08-07 23:39:21,fridge-door,OPEN
2026-08-07 23:41:45,kitchen-motion,ON
2026-08-07 23:41:48,fridge-door,CLOSE
2026-08-07 23:41:51,front-door,CLOSE
2026-08-07 23:41:54,bed-mat,OCCUPIED
2026-08-07 23:41:57,kitchen-motion,ON
2026-08-07 23:42:00,bathroom-motion,ON
2026-08-07 23:42:03,living-temp,20.6
2026-08-07 23:42:06,kitchen-motion,ON
2026-08-07 23:42:09,front-door,CLOSE
2026-08-07 23:42:12,fridge-door,OPEN
2026-08-07 23:42:15,bed-mat,OCCUPIED
2026-08-07 23:42:18,front-door,CLOSE
2026-08-07 23:42:21,fridge-door,CLOSE
2026-08-07 23:42:24,living-temp,20.2
2026-08-07 23:42:27,bed-mat,OCCUPIED
2026-08-07 23:42:30,living-motion,ON
2026-08-07 23:42:33,bedroom-motion,ON
2026-08-07 23:42:36,fridge-door,OPEN
2026-08-07 23:42:39,living-motion,ON
2026-08-07 23:42:42,bathroom-motion,ON
2026-08-07 23:42:45,front-door,CLOSE
2026-08-07 23:42:48,fridge-door,OPEN
2026-08-07 23:42:51,living-motion,ON
2026-08-07 23:42:54,front-door,OPEN
2026-08-07 23:42:58,living-temp,19.9
2026-08-07 23:43:01,kitchen-motion,ON
2026-08-07 23:43:04,living-motion,ON
2026-08-07 23:43:07,living-temp,19.0
2026-08-07 23:43:10,front-door,CLOSE
2026-08-07 23:43:13,bathroom-motion,ON
2026-08-07 23:43:16,living-temp,18.7
2026-08-07 23:43:19,front-door,CLOSE
2026-08-07 23:43:22,front-door,OPEN
2026-08-07 23:43:25,front-door,CLOSE
2026-08-07 23:43:28,fridge-door,CLOSE
2026-08-07 23:43:31,kitchen-motion,ON
2026-08-07 23:43:34,front-door,OPEN
2026-08-07 23:43:37,bed-mat,OCCUPIED
2026-08-07 23:43:40,front-door,CLOSE
2026-08-07 23:43:43,bedroom-motion,ON
2026-08-07 23:43:46,kitchen-motion,ON
2026-08-07 23:43:49,living-motion,ON
2026-08-07 23:43:52,kitchen-motion,ON
2026-08-07 23:43:55,bed-mat,EMPTY
2026-08-07 23:43:58,kitchen-motion,ON
2026-08-07 23:44:01,fridge-door,OPEN
2026-08-07 23:44:04,front-door,OPEN
2026-08-07 23:44:07,living-temp,20.8
2026-08-07 23:44:10,kitchen-motion,ON
2026-08-07 23:44:13,living-temp,20.9
2026-08-07 23:44:16,living-temp,20.6
2026-08-07 23:44:19,kitchen-motion,ON
2026-08-07 23:44:22,fridge-door,CLOSE
2026-08-07 23:44:25,living-motion,ON
2026-08-07 23:44:28,fridge-door,OPEN
2026-08-07 23:44:31,bathroom-motion,ON
2026-08-07 23:44:34,bedroom-motion,ON
2026-08-07 23:44:37,kitchen-motion,ON
2026-08-07 23:44:40,bed-mat,EMPTY
2026-08-07 23:44:43,living-temp,20.7
2026-08-07 23:44:46,bedroom-motion,ON
2026-08-07 23:44:49,living-temp,19.2
2026-08-07 23:44:52,front-door,OPEN
2026-08-07 23:44:55,living-temp,18.9
2026-08-07 23:44:58,bed-mat,EMPTY
2026-08-07 23:45:01,front-door,CLOSE
2026-08-07 23:45:04,bedroom-motion,ON
2026-08-07 23:45:07,bathroom-motion,ON
2026-08-07 23:45:10,living-motion,ON
2026-08-07 23:45:13,living-motion,ON
2026-08-07 23:45:16,fridge-door,OPEN
2026-08-07 23:45:19,front-door,CLOSE
2026-08-07 23:45:22,front-door,OPEN
2026-08-07 23:45:25,fridge-door,CLOSE
2026-08-07 23:45:28,bed-mat,EMPTY
2026-08-07 23:45:31,bed-mat,OCCUPIED
2026-08-07 23:45:34,bathroom-motion,ON
2026-08-07 23:45:37,bedroom-motion,ON
2026-08-07 23:45:40,front-door,CLOSE
2026-08-07 23:45:43,bed-mat,OCCUPIED
2026-08-07 23:45:46,living-temp,21.5
2026-08-07 23:45:49,living-temp,19.0
2026-08-07 23:45:52,living-motion,ON
2026-08-07 23:45:55,living-temp,18.8
2026-08-07 23:45:58,bathroom-motion,ON
2026-08-07 23:46:01,bathroom-motion,ON
2026-08-07 23:46:04,front-door,CLOSE
2026-08-07 23:46:07,kitchen-motion,ON
2026-08-07 23:46:10,bed-mat,EMPTY
2026-08-07 23:46:13,bathroom-motion,ON
2026-08-07 23:46:16,bedroom-motion,ON
2026-08-07 23:46:19,bedroom-motion,ON
2026-08-07 23:46:22,living-motion,ON
2026-08-07 23:46:25,kitchen-motion,ON
2026-08-07 23:46:28,front-door,OPEN
2026-08-07 23:46:31,living-motion,ON
2026-08-07 23:46:34,fridge-door,OPEN
2026-08-07 23:46:37,fridge-door,OPEN
2026-08-07 23:46:40,bathroom-motion,ON
2026-08-07 23:46:43,kitchen-motion,ON
2026-08-07 23:46:46,living-temp,19.9
2026-08-07 23:46:49,bathroom-motion,ON
2026-08-07 23:46:52,bedroom-motion,ON
2026-08-07 23:46:55,kitchen-motion,ON
2026-08-07 23:46:58,kitchen-motion,ON
2026-08-07 23:47:01,fridge-door,CLOSE
2026-08-07 23:47:04,fridge-door,CLOSE
2026-08-07 23:47:07,front-door,OPEN
2026-08-07 23:47:10,living-motion,ON
2026-08-07 23:47:13,front-door,CLOSE
2026-08-07 23:47:16,bathroom-motion,ON
2026-08-07 23:47:19,fridge-door,OPEN
2026-08-07 23:47:22,fridge-door,CLOSE
2026-08-07 23:47:25,kitchen-motion,ON
2026-08-07 23:47:28,bed-mat,EMPTY
2026-08-07 23:47:31,bed-mat,OCCUPIED
2026-08-07 23:47:34,fridge-door,CLOSE
2026-08-07 23:47:37,living-temp,19.3
2026-08-07 23:47:40,bathroom-motion,ON
2026-08-07 23:47:43,kitchen-motion,ON
2026-08-07 23:47:46,living-temp,19.5
2026-08-07 23:47:49,kitchen-motion,ON
2026-08-07 23:47:52,living-motion,ON
2026-08-07 23:47:55,living-temp,18.9
2026-08-07 23:47:58,bed-mat,EMPTY
2026-08-07 23:48:01,kitchen-motion,ON
2026-08-07 23:48:04,living-temp,20.6
2026-08-07 23:48:07,bathroom-motion,ON
2026-08-07 23:48:10,fridge-door,CLOSE
2026-08-07 23:48:13,bed-mat,OCCUPIED
2026-08-07 23:48:16,bedroom-motion,ON
2026-08-07 23:48:19,bedroom-motion,ON
2026-08-07 23:48:22,kitchen-motion,ON
2026-08-07 23:48:25,bedroom-motion,ON
2026-08-07 23:48:28,living-temp,19.1
2026-08-07 23:48:31,living-motion,ON
2026-08-07 23:48:34,bathroom-motion,ON
2026-08-07 23:48:37,living-temp,18.7
2026-08-07 23:48:40,living-temp,21.1
2026-08-07 23:48:43,kitchen-motion,ON
2026-08-07 23:48:46,bed-mat,EMPTY
2026-08-07 23:48:49,living-motion,ON
2026-08-07 23:48:52,kitchen-motion,ON
2026-08-07 23:48:55,bathroom-motion,ON
2026-08-07 23:48:58,living-temp,20.3
2026-08-07 23:49:01,front-door,OPEN
2026-08-07 23:49:04,fridge-door,OPEN
2026-08-07 23:49:07,bed-mat,EMPTY
2026-08-07 23:49:10,living-temp,18.9
2026-08-07 23:49:13,fridge-door,CLOSE
2026-08-07 23:49:16,living-temp,19.9
2026-08-07 23:49:19,living-temp,18.9
2026-08-07 23:49:22,front-door,CLOSE
2026-08-07 23:49:25,living-motion,ON
2026-08-07 23:49:28,kitchen-motion,ON
2026-08-07 23:49:31,bedroom-motion,ON
2026-08-07 23:49:34,front-door,CLOSE
2026-08-07 23:49:37,kitchen-motion,ON
2026-08-07 23:49:40,fridge-door,OPEN
2026-08-07 23:49:43,living-temp,19.7
2026-08-07 23:49:46,front-door,CLOSE
2026-08-07 23:49:49,front-door,OPEN
2026-08-07 23:49:52,bed-mat,EMPTY
2026-08-07 23:49:55,living-motion,ON
2026-08-07 23:49:58,bathroom-motion,ON
2026-08-07 23:50:01,bed-mat,OCCUPIED
2026-08-07 23:50:04,living-motion,ON
2026-08-07 23:50:07,front-door,CLOSE
2026-08-07 23:50:10,living-temp,19.1
2026-08-07 23:50:13,bedroom-motion,ON
2026-08-07 23:50:16,living-temp,19.5
2026-08-07 23:50:19,fridge-door,CLOSE
2026-08-07 23:50:22,bedroom-motion,ON
2026-08-07 23:50:25,kitchen-motion,ON
2026-08-07 23:50:28,bed-mat,EMPTY
2026-08-07 23:50:31,bedroom-motion,ON
2026-08-07 23:50:34,bedroom-motion,ON
2026-08-07 23:50:37,kitchen-motion,ON
2026-08-07 23:50:40,bedroom-motion,ON
2026-08-07 23:50:43,bedroom-motion,ON
2026-08-07 23:50:46,front-door,CLOSE
2026-08-07 23:50:49,bed-mat,EMPTY
2026-08-07 23:50:52,living-temp,20.8
2026-08-07 23:50:55,fridge-door,OPEN
2026-08-07 23:50:58,fridge-door,CLOSE
2026-08-07 23:51:01,kitchen-motion,ON
2026-08-07 23:51:04,kitchen-motion,ON
2026-08-07 23:51:07,fridge-door,OPEN
2026-08-07 23:51:10,living-temp,20.5
2026-08-07 23:51:13,living-temp,19.3
2026-08-07 23:51:16,bathroom-motion,ON
2026-08-07 23:51:19,fridge-door,OPEN
2026-08-07 23:51:22,bed-mat,OCCUPIED
2026-08-07 23:51:25,bedroom-motion,ON
2026-08-07 23:51:28,fridge-door,OPEN
2026-08-07 23:51:31,fridge-door,OPEN
2026-08-07 23:51:34,front-door,CLOSE
2026-08-07 23:51:37,front-door,CLOSE
2026-08-07 23:51:40,fridge-door,CLOSE
2026-08-07 23:51:43,living-motion,ON
2026-08-07 23:51:46,kitchen-motion,ON
2026-08-07 23:51:49,living-motion,ON
2026-08-07 23:51:52,bed-mat,OCCUPIED
2026-08-07 23:51:55,living-motion,ON
2026-08-07 23:51:58,fridge-door,CLOSE
2026-08-07 23:52:01,bedroom-motion,ON
2026-08-07 23:52:04,living-temp,20.1
2026-08-07 23:52:07,living-motion,ON
2026-08-07 23:52:10,bedroom-motion,ON
2026-08-07 23:52:13,bed-mat,OCCUPIED
2026-08-07 23:52:16,living-temp,19.9
2026-08-07 23:52:19,bed-mat,OCCUPIED
2026-08-07 23:52:22,kitchen-motion,ON
2026-08-07 23:52:25,living-motion,ON
2026-08-07 23:52:28,living-temp,20.9
2026-08-07 23:52:31,bathroom-motion,ON
2026-08-07 23:52:34,front-door,CLOSE
2026-08-07 23:52:37,living-temp,20.0
2026-08-07 23:52:40,front-door,OPEN
2026-08-07 23:52:43,bathroom-motion,ON
2026-08-07 23:52:46,kitchen-motion,ON
2026-08-07 23:52:49,front-door,CLOSE
2026-08-07 23:52:52,kitchen-motion,ON
2026-08-07 23:52:55,kitchen-motion,ON
2026-08-07 23:52:58,front-door,CLOSE
2026-08-07 23:53:01,bedroom-motion,ON
2026-08-07 23:53:04,kitchen-motion,ON
2026-08-07 23:53:07,bedroom-motion,ON
2026-08-07 23:53:10,bedroom-motion,ON
2026-08-07 23:53:14,bedroom-motion,ON
2026-08-07 23:53:17,living-motion,ON
2026-08-07 23:53:20,kitchen-motion,ON
2026-08-07 23:53:23,living-motion,ON
2026-08-07 23:53:26,living-motion,ON
2026-08-07 23:53:29,bed-mat,OCCUPIED
2026-08-07 23:53:32,kitchen-motion,ON
2026-08-07 23:53:35,living-temp,20.1
2026-08-07 23:53:38,bed-mat,EMPTY
2026-08-07 23:53:41,front-door,CLOSE
2026-08-07 23:53:44,kitchen-motion,ON
2026-08-07 23:53:47,bed-mat,EMPTY
2026-08-07 23:53:50,bathroom-motion,ON
2026-08-07 23:53:53,living-motion,ON
2026-08-07 23:53:56,front-door,CLOSE
2026-08-07 23:53:59,bedroom-motion,ON
2026-08-07 23:54:02,kitchen-motion,ON
2026-08-07 23:54:05,bedroom-motion,ON
2026-08-07 23:54:08,fridge-door,CLOSE
2026-08-07 23:54:11,bedroom-motion,ON
2026-08-07 23:54:14,front-door,CLOSE
2026-08-07 23:54:17,living-motion,ON
2026-08-07 23:54:20,living-motion,ON
2026-08-07 23:54:23,bedroom-motion,ON
2026-08-07 23:54:26,fridge-door,CLOSE
2026-08-07 23:54:29,bathroom-motion,ON
2026-08-07 23:54:32,fridge-door,OPEN
2026-08-07 23:54:35,bed-mat,EMPTY
2026-08-07 23:54:38,fridge-door,OPEN
2026-08-07 23:54:41,living-temp,20.6
2026-08-07 23:54:44,kitchen-motion,ON
2026-08-07 23:54:47,living-motion,ON
2026-08-07 23:54:50,bed-mat,OCCUPIED
2026-08-07 23:54:53,bedroom-motion,ON
2026-08-07 23:54:56,bathroom-motion,ON
2026-08-07 23:54:59,bed-mat,EMPTY
2026-08-07 23:55:02,bedroom-motion,ON
2026-08-07 23:55:05,kitchen-motion,ON
2026-08-07 23:55:08,living-temp,18.7
2026-08-07 23:55:11,living-temp,20.6
2026-08-07 23:55:14,front-door,CLOSE
2026-08-07 23:55:17,living-temp,20.5
2026-08-07 23:55:20,bathroom-motion,ON
2026-08-07 23:55:23,fridge-door,OPEN
2026-08-07 23:55:26,bedroom-motion,ON
2026-08-07 23:55:29,fridge-door,CLOSE
2026-08-07 23:55:32,bedroom-motion,ON
2026-08-07 23:55:35,bathroom-motion,ON
2026-08-07 23:55:38,bedroom-motion,ON
2026-08-07 23:55:41,living-motion,ON
2026-08-07 23:55:44,living-temp,20.6
2026-08-07 23:55:47,bedroom-motion,ON
2026-08-07 23:55:50,living-motion,ON
2026-08-07 23:55:53,bathroom-motion,ON
2026-08-07 23:55:56,living-temp,21.4
2026-08-07 23:55:59,bedroom-motion,ON
2026-08-07 23:56:02,kitchen-motion,ON
2026-08-07 23:56:05,living-motion,ON
2026-08-07 23:56:08,bed-mat,OCCUPIED
2026-08-07 23:56:11,bathroom-motion,ON
2026-08-07 23:56:14,front-door,CLOSE
2026-08-07 23:56:17,bathroom-motion,ON
2026-08-07 23:56:20,fridge-door,OPEN
2026-08-07 23:56:23,living-temp,21.3
2026-08-07 23:56:26,fridge-door,CLOSE
2026-08-07 23:56:29,kitchen-motion,ON
2026-08-07 23:56:32,bedroom-motion,ON
2026-08-07 23:56:35,bed-mat,OCCUPIED
2026-08-07 23:56:38,living-motion,ON
2026-08-07 23:56:41,living-motion,ON
2026-08-07 23:56:44,bathroom-motion,ON
2026-08-07 23:56:47,fridge-door,OPEN
2026-08-07 23:56:50,front-door,OPEN
2026-08-07 23:56:53,living-motion,ON
2026-08-07 23:56:56,bedroom-motion,ON
2026-08-07 23:56:59,kitchen-motion,ON
2026-08-07 23:57:02,front-door,CLOSE
2026-08-07 23:57:05,bed-mat,OCCUPIED
2026-08-07 23:57:08,front-door,OPEN
2026-08-07 23:57:11,living-motion,ON
2026-08-07 23:57:14,front-door,CLOSE
2026-08-07 23:57:17,kitchen-motion,ON
2026-08-07 23:57:20,bed-mat,OCCUPIED
2026-08-07 23:57:23,fridge-door,OPEN
2026-08-07 23:57:26,bedroom-motion,ON
2026-08-07 23:57:29,living-temp,21.2
2026-08-07 23:57:32,front-door,CLOSE
2026-08-07 23:57:35,fridge-door,CLOSE
2026-08-07 23:57:38,front-door,OPEN
2026-08-07 23:57:41,fridge-door,OPEN
2026-08-07 23:57:44,living-temp,20.7
2026-08-07 23:57:47,front-door,CLOSE
2026-08-07 23:57:50,bed-mat,OCCUPIED
2026-08-07 23:57:53,fridge-door,OPEN
2026-08-07 23:57:56,kitchen-motion,ON
2026-08-07 23:57:59,fridge-door,CLOSE
2026-08-07 23:58:02,bed-mat,OCCUPIED
2026-08-07 23:58:05,bathroom-motion,ON
2026-08-07 23:58:08,kitchen-motion,ON
2026-08-07 23:58:11,living-temp,18.9
2026-08-07 23:58:14,bedroom-motion,ON
2026-08-07 23:58:17,bedroom-motion,ON
2026-08-07 23:58:20,bed-mat,EMPTY
2026-08-07 23:58:23,bedroom-motion,ON
2026-08-07 23:58:26,bathroom-motion,ON
2026-08-07 23:58:29,bedroom-motion,ON
2026-08-07 23:58:32,kitchen-motion,ON
2026-08-07 23:58:35,fridge-door,OPEN
2026-08-07 23:58:38,bed-mat,EMPTY
2026-08-07 23:58:41,living-motion,ON
2026-08-07 23:58:44,bed-mat,OCCUPIED
2026-08-07 23:58:47,kitchen-motion,ON
2026-08-07 23:58:50,bed-mat,OCCUPIED
2026-08-07 23:58:53,fridge-door,OPEN
2026-08-07 23:58:56,bathroom-motion,ON
2026-08-07 23:58:59,bedroom-motion,ON
2026-08-07 23:59:02,living-temp,20.1
2026-08-07 23:59:05,bed-mat,EMPTY
2026-08-07 23:59:08,fridge-door,CLOSE
2026-08-07 23:59:11,bed-mat,OCCUPIED
2026-08-07 23:59:14,living-temp,21.1
2026-08-07 23:59:17,bed-mat,EMPTY
2026-08-07 23:59:20,living-motion,ON
2026-08-07 23:59:23,bed-mat,OCCUPIED
2026-08-07 23:59:26,living-motion,ON
2026-08-07 23:59:29,fridge-door,CLOSE
2026-08-07 23:59:32,kitchen-motion,ON
2026-08-07 23:59:35,living-temp,20.4
2026-08-07 23:59:38,front-door,CLOSE
2026-08-07 23:59:41,front-door,OPEN
2026-08-07 23:59:44,bathroom-motion,ON
2026-08-07 23:59:47,bathroom-motion,ON
2026-08-07 23:59:50,bedroom-motion,ON
2026-08-07 23:59:53,living-motion,ON
2026-08-07 23:59:56,bathroom-motion,ON
2026-08-07 23:59:59,bed-mat,OCCUPIED
2026-08-08 00:00:02,bed-mat,EMPTY
2026-08-08 00:00:05,bathroom-motion,ON
2026-08-08 00:00:08,fridge-door,OPEN
2026-08-08 00:00:11,bedroom-motion,ON
2026-08-08 00:00:14,fridge-door,OPEN
2026-08-08 00:00:17,fridge-door,CLOSE
2026-08-08 00:00:20,fridge-door,OPEN
2026-08-08 00:00:23,bed-mat,OCCUPIED
2026-08-08 00:00:26,bathroom-motion,ON
2026-08-08 00:00:29,bedroom-motion,ON
2026-08-08 00:00:32,kitchen-motion,ON
2026-08-08 00:00:35,living-temp,19.8
2026-08-08 00:00:38,fridge-door,OPEN
2026-08-08 00:00:41,bathroom-motion,ON
2026-08-08 00:00:44,kitchen-motion,ON
2026-08-08 00:00:47,kitchen-motion,ON
2026-08-08 00:00:50,front-door,CLOSE
2026-08-08 00:00:53,living-temp,20.7
2026-08-08 00:00:56,bedroom-motion,ON
2026-08-08 00:00:59,bed-mat,EMPTY
2026-08-08 00:01:02,living-temp,18.8
2026-08-08 00:01:05,kitchen-motion,ON
2026-08-08 00:01:08,bedroom-motion,ON
2026-08-08 00:01:11,bathroom-motion,ON
2026-08-08 00:01:14,front-door,OPEN
2026-08-08 00:01:17,bed-mat,EMPTY
2026-08-08 00:01:20,kitchen-motion,ON
2026-08-08 00:01:23,kitchen-motion,ON
2026-08-08 00:01:26,front-door,CLOSE
2026-08-08 00:01:29,bedroom-motion,ON
2026-08-08 00:01:32,front-door,CLOSE
2026-08-08 00:01:35,front-door,CLOSE
2026-08-08 00:01:38,living-temp,18.8
2026-08-08 00:01:41,bedroom-motion,ON
2026-08-08 00:01:44,bathroom-motion,ON
2026-08-08 00:01:47,bathroom-motion,ON
2026-08-08 00:01:50,bathroom-motion,ON
2026-08-08 00:01:53,bedroom-motion,ON
2026-08-08 00:01:56,living-motion,ON
2026-08-08 00:01:59,bed-mat,OCCUPIED
2026-08-08 00:02:02,living-temp,19.5
2026-08-08 00:02:05,kitchen-motion,ON
2026-08-08 00:02:08,bathroom-motion,ON
2026-08-08 00:02:11,bathroom-motion,ON
2026-08-08 00:02:14,bathroom-motion,ON
2026-08-08 00:02:17,kitchen-motion,ON
2026-08-08 00:02:20,bedroom-motion,ON
2026-08-08 00:02:23,bed-mat,OCCUPIED
2026-08-08 00:02:26,living-motion,ON
2026-08-08 00:02:29,bedroom-motion,ON
2026-08-08 00:02:32,living-motion,ON
2026-08-08 00:02:35,bedroom-motion,ON
2026-08-08 00:02:38,bedroom-motion,ON
2026-08-08 00:02:41,fridge-door,OPEN
2026-08-08 00:02:44,bathroom-motion,ON
2026-08-08 00:02:47,front-door,CLOSE
2026-08-08 00:02:50,bedroom-motion,ON
2026-08-08 00:02:53,fridge-door,OPEN
2026-08-08 00:02:56,fridge-door,OPEN
2026-08-08 00:02:59,bathroom-motion,ON
2026-08-08 00:03:03,living-motion,ON
2026-08-08 00:03:06,front-door,CLOSE
2026-08-08 00:03:09,bathroom-motion,ON
2026-08-08 00:03:12,bathroom-motion,ON
2026-08-08 00:03:15,front-door,OPEN
2026-08-08 00:03:18,bedroom-motion,ON
2026-08-08 00:03:21,living-temp,19.1
2026-08-08 00:03:24,living-motion,ON
2026-08-08 00:03:27,fridge-door,CLOSE
2026-08-08 00:03:30,front-door,CLOSE
2026-08-08 00:03:33,kitchen-motion,ON
2026-08-08 00:03:36,front-door,OPEN
2026-08-08 00:03:39,living-motion,ON
2026-08-08 00:03:42,front-door,CLOSE
2026-08-08 00:03:45,bathroom-motion,ON
2026-08-08 00:03:48,front-door,CLOSE
2026-08-08 00:03:51,living-temp,19.7
2026-08-08 00:03:54,bedroom-motion,ON
2026-08-08 00:03:57,front-door,OPEN
2026-08-08 00:04:00,bathroom-motion,ON
2026-08-08 00:04:03,bedroom-motion,ON
2026-08-08 00:04:06,kitchen-motion,ON
2026-08-08 00:04:09,bed-mat,OCCUPIED
2026-08-08 00:04:12,bathroom-motion,ON
2026-08-08 00:04:15,kitchen-motion,ON
2026-08-08 00:04:18,living-motion,ON
2026-08-08 00:04:21,bed-mat,EMPTY
2026-08-08 00:04:24,front-door,OPEN
2026-08-08 00:04:27,front-door,CLOSE
2026-08-08 00:04:30,bedroom-motion,ON
2026-08-08 00:04:33,bathroom-motion,ON
2026-08-08 00:04:36,bedroom-motion,ON
2026-08-08 00:04:39,kitchen-motion,ON
2026-08-08 00:04:42,bed-mat,OCCUPIED
2026-08-08 00:04:45,bed-mat,EMPTY
2026-08-08 00:04:48,living-temp,21.1
2026-08-08 00:04:51,bedroom-motion,ON
2026-08-08 00:04:54,living-motion,ON
2026-08-08 00:04:57,living-motion,ON
2026-08-08 00:05:00,bedroom-motion,ON
2026-08-08 00:05:03,living-motion,ON
2026-08-08 00:05:06,bathroom-motion,ON
2026-08-08 00:05:09,bed-mat,OCCUPIED
2026-08-08 00:05:12,fridge-door,OPEN
2026-08-08 00:05:15,bedroom-motion,ON
2026-08-08 00:05:18,kitchen-motion,ON
2026-08-08 00:05:21,bedroom-motion,ON
2026-08-08 00:05:24,bathroom-motion,ON
2026-08-08 00:05:27,bed-mat,EMPTY
2026-08-08 00:05:30,living-motion,ON
2026-08-08 00:05:33,living-temp,20.1
2026-08-08 00:05:36,living-temp,19.6
2026-08-08 00:05:39,front-door,CLOSE
2026-08-08 00:05:42,bathroom-motion,ON
2026-08-08 00:05:45,kitchen-motion,ON
2026-08-08 00:05:48,bedroom-motion,ON
2026-08-08 00:05:51,front-door,OPEN
2026-08-08 00:05:54,bathroom-motion,ON
2026-08-08 00:05:57,kitchen-motion,ON
2026-08-08 00:06:00,front-door,OPEN
